"","dir.dyad","actor","receiver","a.sex","r.sex","site1","site2","season1","season2","kinship","grooming","foodsharing","dist"
"1211","cindy_shania","cindy","shania","F","F","tole","lake.bayano","lab","lab",0,0,NA,3.16469505726555
"1212","cindy_sheldon","cindy","sheldon","F","M","tole","zoo","lab","phd",0,NA,NA,2.67348194192135
"1213","cindy_six","cindy","six","F","M","tole","las.pavas","lab","postdoc",0,NA,NA,2.48730919837754
"1214","cindy_snow","cindy","snow","F","F","tole","zoo","lab","phd",0,NA,NA,2.62339149893876
"1215","cindy_son-of-ola","cindy","son-of-ola","F","M","tole","las.pavas","lab","postdoc",0,NA,NA,2.2535291245724
"1216","cindy_speedster","cindy","speedster","F","M","tole","zoo","lab","phd",0,NA,NA,2.53392543857642
"1217","cindy_ss","cindy","ss","F","F","tole","tole","lab","postdoc",NA,NA,NA,1.89200957687892
"1218","cindy_sss","cindy","sss","F","F","tole","tole","lab","postdoc",NA,NA,NA,1.49357682335583
"1219","cindy_streblick","cindy","streblick","F","M","tole","zoo","lab","phd",0,NA,NA,4.19418753782938
"1220","cindy_tiffany","cindy","tiffany","F","F","tole","lake.bayano","lab","lab",0,0.000411003236245955,NA,2.33904998944029
"1221","cindy_vampison","cindy","vampison","F","M","tole","zoo","lab","phd",0,NA,NA,2.46656618127461
"1222","cindy_vixen","cindy","vixen","F","F","tole","chorrera","lab","lab",0,0.000105321507760532,NA,1.63745999126283
"1223","cindy_zaria","cindy","zaria","F","F","tole","zoo","lab","phd",0,NA,NA,2.17253317878412
"1224","cindy_zelda","cindy","zelda","F","F","tole","chorrera","lab","lab",0,0.00153116531165312,NA,1.9072069697005
"1225","cs_alicia","cs","alicia","F","F","tole","chorrera","postdoc","lab",0,NA,NA,1.67478642721977
"1226","cs_bat2","cs","bat2","F","F","tole","zoo","postdoc","phd",0,NA,NA,2.09260184283858
"1227","cs_bat3","cs","bat3","F","F","tole","zoo","postdoc","phd",0,NA,NA,2.72322972133196
"1228","cs_bat4","cs","bat4","F","F","tole","zoo","postdoc","phd",0,NA,NA,2.1490812609547
"1229","cs_bat5","cs","bat5","F","M","tole","zoo","postdoc","phd",0,NA,NA,1.78235852114642
"1230","cs_bat6","cs","bat6","F","M","tole","zoo","postdoc","phd",0,NA,NA,2.14281520377731
"1231","cs_bat7","cs","bat7","F","M","tole","zoo","postdoc","phd",0,NA,NA,1.95121273085915
"1232","cs_bella","cs","bella","F","F","tole","zoo","postdoc","phd",0,NA,NA,2.53094862308294
"1233","cs_betty","cs","betty","F","F","tole","tole","postdoc","lab",NA,NA,NA,1.21493965453688
"1234","cs_black-panther","cs","black-panther","F","M","tole","tole","postdoc","postdoc",NA,NA,NA,1.61691792380032
"1235","cs_c","cs","c","F","F","tole","tole","postdoc","postdoc",0,0,0,1.58609027852442
"1236","cs_cat","cs","cat","F","F","tole","las.pavas","postdoc","postdoc",0,0.000822222222222222,0,1.58133671906887
"1237","cs_cc","cs","cc","F","F","tole","tole","postdoc","postdoc",0,0.00337962962962963,0,1.62205852361914
"1238","cs_ccc","cs","ccc","F","F","tole","tole","postdoc","postdoc",0,0,0,2.1048465763365
"1239","cs_ccs","cs","ccs","F","F","tole","tole","postdoc","postdoc",0.2818,0.000648148148148148,0.000497076023391813,1.11901111134758
"1240","cs_cerce","cs","cerce","F","F","tole","zoo","postdoc","phd",0,NA,NA,1.79981479928471
"1241","cs_cerceson","cs","cerceson","F","M","tole","zoo","postdoc","phd",0,NA,NA,3.9462228685635
"1242","cs_cindy","cs","cindy","F","F","tole","tole","postdoc","lab",NA,NA,NA,1.18119033736072
"1243","cs_d","cs","d","F","F","tole","tole","postdoc","lab",NA,0,0,1.06995974186297
"1244","cs_dcd","cs","dcd","F","F","tole","tole","postdoc","postdoc",0.1216,0.000694444444444444,0,0.990420746635217
"1245","cs_dd","cs","dd","F","F","tole","tole","postdoc","postdoc",0,0.000490740740740741,0,1.90701788582817
"1246","cs_ddld","cs","ddld","F","F","tole","tole","postdoc","postdoc",0.054,0,0,1.65154670778302
"1247","cs_eve","cs","eve","F","F","tole","las.pavas","postdoc","postdoc",0,0.000138888888888889,0,1.96952762682387
"1248","cs_falcon","cs","falcon","F","M","tole","tole","postdoc","postdoc",NA,NA,NA,1.68834473622972
"1249","cs_flapper","cs","flapper","F","M","tole","zoo","postdoc","phd",0,NA,NA,2.62725740547243
"1250","cs_fran","cs","fran","F","F","tole","tole","postdoc","lab",NA,NA,NA,1.51131088670104
"1251","cs_gayle","cs","gayle","F","F","tole","tole","postdoc","lab",NA,NA,NA,1.60476649571892
"1252","cs_gremlin","cs","gremlin","F","M","tole","zoo","postdoc","phd",0,NA,NA,1.63114144730209
"1253","cs_hera","cs","hera","F","F","tole","tole","postdoc","lab",NA,NA,NA,1.82988579066506
"1254","cs_hilga","cs","hilga","F","F","tole","tole","postdoc","postdoc",0.0358,NA,0,1.18750396170753
"1255","cs_hulk","cs","hulk","F","M","tole","tole","postdoc","postdoc",NA,NA,NA,1.34265971032899
"1256","cs_jenna-bat","cs","jenna-bat","F","M","tole","gamboa","postdoc","postdoc",0,NA,NA,1.18664091282713
"1257","cs_jupiter","cs","jupiter","F","F","tole","lake.bayano","postdoc","lab",0,NA,NA,1.68957524959774
"1258","cs_kelly","cs","kelly","F","F","tole","lake.bayano","postdoc","lab",0,NA,NA,2.27380657974939
"1259","cs_ldc","cs","ldc","F","M","tole","tole","postdoc","postdoc",0,8.33333333333333e-05,0,3.54329908956418
"1260","cs_lds","cs","lds","F","M","tole","tole","postdoc","postdoc",0,0,0,1.33773588776419
"1261","cs_lsd","cs","lsd","F","F","tole","tole","postdoc","postdoc",0.0566,0,0,1.37749435454263
"1262","cs_lucyson","cs","lucyson","F","M","tole","zoo","postdoc","phd",0,NA,NA,3.14155962774705
"1263","cs_mabel","cs","mabel","F","F","tole","tole","postdoc","lab",NA,NA,NA,1.66355017252179
"1264","cs_marce","cs","marce","F","F","tole","zoo","postdoc","phd",0,NA,NA,1.95715731293294
"1265","cs_no-band","cs","no-band","F","F","tole","las.pavas","postdoc","postdoc",0,0.000277777777777778,0,1.02755829750548
"1266","cs_ola","cs","ola","F","F","tole","las.pavas","postdoc","postdoc",0,0.000666666666666667,0,1.75949018319699
"1267","cs_opal","cs","opal","F","F","tole","chorrera","postdoc","lab",0,NA,NA,2.36938368392376
"1268","cs_piper","cs","piper","F","F","tole","chorrera","postdoc","lab",0,NA,NA,2.25021523711723
"1269","cs_queen","cs","queen","F","F","tole","lake.bayano","postdoc","lab",0,NA,NA,2.48270539732579
"1270","cs_r","cs","r","F","F","tole","tole","postdoc","postdoc",0,0.000555555555555556,9.80392156862745e-05,1.7755203304467
"1271","cs_rc","cs","rc","F","F","tole","tole","postdoc","postdoc",0.264,0.022962962962963,0.00808641975308642,1.90551112669892
"1272","cs_rina","cs","rina","F","F","tole","chorrera","postdoc","lab",0,NA,NA,2.86118601113328
"1273","cs_s","cs","s","F","F","tole","tole","postdoc","postdoc",0,0.00107407407407407,0,1.38152983324991
"1274","cs_sam6","cs","sam6","F",NA,"tole","chilibre","postdoc","postdoc",0,NA,NA,1.48888892181859
"1275","cs_sc","cs","sc","F","F","tole","tole","postdoc","postdoc",0.1936,0,0,1.15581131061132
"1276","cs_scc","cs","scc","F","M","tole","tole","postdoc","postdoc",NA,NA,0.0940740740740741,1.05512625584529
"1277","cs_scs","cs","scs","F","F","tole","tole","postdoc","lab",NA,0.00261695906432749,0.00274305555555556,1.77068097541226
"1278","cs_sd","cs","sd","F","F","tole","tole","postdoc","postdoc",0.0177,0,0,1.86930382780713
"1279","cs_shania","cs","shania","F","F","tole","lake.bayano","postdoc","lab",0,NA,NA,3.2475002082564
"1280","cs_sheldon","cs","sheldon","F","M","tole","zoo","postdoc","phd",0,NA,NA,2.47850329156965
"1281","cs_six","cs","six","F","M","tole","las.pavas","postdoc","postdoc",0,NA,NA,2.02469894379795
"1282","cs_snow","cs","snow","F","F","tole","zoo","postdoc","phd",0,NA,NA,2.08524141142218
"1283","cs_son-of-ola","cs","son-of-ola","F","M","tole","las.pavas","postdoc","postdoc",0,0,0,1.83112248245649
"1284","cs_speedster","cs","speedster","F","M","tole","zoo","postdoc","phd",0,NA,NA,2.53867522745016
"1285","cs_ss","cs","ss","F","F","tole","tole","postdoc","postdoc",0.0984,0,0,2.08797495057055
"1286","cs_sss","cs","sss","F","F","tole","tole","postdoc","postdoc",0.1209,0,0,1.07019936174648
"1287","cs_streblick","cs","streblick","F","M","tole","zoo","postdoc","phd",0,NA,NA,4.12943955130324
"1288","cs_tiffany","cs","tiffany","F","F","tole","lake.bayano","postdoc","lab",0,NA,NA,2.29695160223522
"1289","cs_vampison","cs","vampison","F","M","tole","zoo","postdoc","phd",0,NA,NA,2.44066620332875
"1290","cs_vixen","cs","vixen","F","F","tole","chorrera","postdoc","lab",0,NA,NA,1.4400326264015
"1291","cs_zaria","cs","zaria","F","F","tole","zoo","postdoc","phd",0,NA,NA,2.016141597641
"1292","cs_zelda","cs","zelda","F","F","tole","chorrera","postdoc","lab",0,NA,NA,2.11997400081387
"1293","d_alicia","d","alicia","F","F","tole","chorrera","lab","lab",0,NA,NA,1.63272893367515
"1294","d_bat2","d","bat2","F","F","tole","zoo","lab","phd",0,NA,NA,2.01431351345708
"1295","d_bat3","d","bat3","F","F","tole","zoo","lab","phd",0,NA,NA,2.79098069643057
"1296","d_bat4","d","bat4","F","F","tole","zoo","lab","phd",0,NA,NA,1.86703234983807
"1297","d_bat5","d","bat5","F","M","tole","zoo","lab","phd",0,NA,NA,1.7518977461712
"1298","d_bat6","d","bat6","F","M","tole","zoo","lab","phd",0,NA,NA,2.53004332124573
"1299","d_bat7","d","bat7","F","M","tole","zoo","lab","phd",0,NA,NA,2.16496484898665
"1300","d_bella","d","bella","F","F","tole","zoo","lab","phd",0,NA,NA,2.179382753563
"1301","d_betty","d","betty","F","F","tole","tole","lab","lab",NA,NA,NA,1.20612923192788
"1302","d_black-panther","d","black-panther","F","M","tole","tole","lab","postdoc",NA,NA,NA,1.22947918718976
"1303","d_c","d","c","F","F","tole","tole","lab","postdoc",NA,0.000177777777777778,0,1.51667881948539
"1304","d_cat","d","cat","F","F","tole","las.pavas","lab","postdoc",0,0.000722222222222222,0,1.90503582820844
"1305","d_cc","d","cc","F","F","tole","tole","lab","postdoc",NA,0.00159259259259259,0,1.57015402856901
"1306","d_ccc","d","ccc","F","F","tole","tole","lab","postdoc",NA,0.0169222222222222,0,2.0738328534443
"1307","d_ccs","d","ccs","F","F","tole","tole","lab","postdoc",NA,0.00282986111111111,0.000396825396825397,1.05448561021381
"1308","d_cerce","d","cerce","F","F","tole","zoo","lab","phd",0,NA,NA,1.67049747365731
"1309","d_cerceson","d","cerceson","F","M","tole","zoo","lab","phd",0,NA,NA,4.14477491530584
"1310","d_cindy","d","cindy","F","F","tole","tole","lab","lab",NA,NA,NA,1.3274130954169
"1311","d_cs","d","cs","F","F","tole","tole","lab","postdoc",NA,0.000194444444444444,0,1.06995974186297
"1312","d_dcd","d","dcd","F","F","tole","tole","lab","postdoc",NA,0,0,0.921620480897739
"1313","d_dd","d","dd","F","F","tole","tole","lab","postdoc",NA,0.00111111111111111,0,1.34296259262263
"1314","d_ddld","d","ddld","F","F","tole","tole","lab","postdoc",NA,0,0,1.49574508605849
"1315","d_eve","d","eve","F","F","tole","las.pavas","lab","postdoc",0,0.00611111111111111,0,1.9466909080556
"1316","d_falcon","d","falcon","F","M","tole","tole","lab","postdoc",NA,NA,NA,1.49869482690358
"1317","d_flapper","d","flapper","F","M","tole","zoo","lab","phd",0,NA,NA,2.47315513498641
"1318","d_fran","d","fran","F","F","tole","tole","lab","lab",NA,NA,NA,1.6321633670426
"1319","d_gayle","d","gayle","F","F","tole","tole","lab","lab",NA,NA,NA,2.19581542902536
"1320","d_gremlin","d","gremlin","F","M","tole","zoo","lab","phd",0,NA,NA,1.30940385499861
"1321","d_hera","d","hera","F","F","tole","tole","lab","lab",NA,NA,NA,2.10106881340761
"1322","d_hilga","d","hilga","F","F","tole","tole","lab","postdoc",NA,NA,0,1.19153275401926
"1323","d_hulk","d","hulk","F","M","tole","tole","lab","postdoc",NA,NA,NA,1.02729081440326
"1324","d_jenna-bat","d","jenna-bat","F","M","tole","gamboa","lab","postdoc",0,NA,NA,1.21288663752004
"1325","d_jupiter","d","jupiter","F","F","tole","lake.bayano","lab","lab",0,NA,NA,1.81445694357741
"1326","d_kelly","d","kelly","F","F","tole","lake.bayano","lab","lab",0,NA,NA,1.95753954011753
"1327","d_ldc","d","ldc","F","M","tole","tole","lab","postdoc",NA,0.000351851851851852,0,3.88213105016892
"1328","d_lds","d","lds","F","M","tole","tole","lab","postdoc",NA,0,0,1.37171845801404
"1329","d_lsd","d","lsd","F","F","tole","tole","lab","postdoc",NA,0,0,1.41763968419526
"1330","d_lucyson","d","lucyson","F","M","tole","zoo","lab","phd",0,NA,NA,3.15525088268682
"1331","d_mabel","d","mabel","F","F","tole","tole","lab","lab",NA,NA,NA,1.67499360797847
"1332","d_marce","d","marce","F","F","tole","zoo","lab","phd",0,NA,NA,1.66847667181689
"1333","d_no-band","d","no-band","F","F","tole","las.pavas","lab","postdoc",0,9.61538461538462e-05,0,1.34075331911775
"1334","d_ola","d","ola","F","F","tole","las.pavas","lab","postdoc",0,0.00126262626262626,0.0021875,1.85650468464457
"1335","d_opal","d","opal","F","F","tole","chorrera","lab","lab",0,NA,NA,2.22425196719026
"1336","d_piper","d","piper","F","F","tole","chorrera","lab","lab",0,NA,NA,2.21296130466258
"1337","d_queen","d","queen","F","F","tole","lake.bayano","lab","lab",0,NA,NA,2.3617504294323
"1338","d_r","d","r","F","F","tole","tole","lab","postdoc",NA,0.00169444444444444,0,2.08314090679762
"1339","d_rc","d","rc","F","F","tole","tole","lab","postdoc",NA,0.000842592592592593,0.000123456790123457,1.36504758518479
"1340","d_rina","d","rina","F","F","tole","chorrera","lab","lab",0,NA,NA,2.85484264961903
"1341","d_s","d","s","F","F","tole","tole","lab","postdoc",NA,0.0184401709401709,0,1.23329304446101
"1342","d_sam6","d","sam6","F",NA,"tole","chilibre","lab","postdoc",0,NA,NA,1.68226175643056
"1343","d_sc","d","sc","F","F","tole","tole","lab","postdoc",NA,0,0,1.31213134706224
"1344","d_scc","d","scc","F","M","tole","tole","lab","postdoc",NA,NA,0,1.08071959854955
"1345","d_scs","d","scs","F","F","tole","tole","lab","lab",0,0.00824404761904762,0.00129084967320261,2.05812275626034
"1346","d_sd","d","sd","F","F","tole","tole","lab","postdoc",NA,0.000840840840840841,0.000314009661835749,1.59343102521576
"1347","d_shania","d","shania","F","F","tole","lake.bayano","lab","lab",0,NA,NA,2.96123276603198
"1348","d_sheldon","d","sheldon","F","M","tole","zoo","lab","phd",0,NA,NA,2.3774236315391
"1349","d_six","d","six","F","M","tole","las.pavas","lab","postdoc",0,NA,NA,2.03783519306664
"1350","d_snow","d","snow","F","F","tole","zoo","lab","phd",0,NA,NA,1.88807159617296
"1351","d_son-of-ola","d","son-of-ola","F","M","tole","las.pavas","lab","postdoc",0,0,0,1.76834026145001
"1352","d_speedster","d","speedster","F","M","tole","zoo","lab","phd",0,NA,NA,2.32270090876021
"1353","d_ss","d","ss","F","F","tole","tole","lab","postdoc",NA,0.00149425287356322,0.00114035087719298,1.88509039780346
"1354","d_sss","d","sss","F","F","tole","tole","lab","postdoc",NA,0,0,1.10300537356831
"1355","d_streblick","d","streblick","F","M","tole","zoo","lab","phd",0,NA,NA,3.82258013373864
"1356","d_tiffany","d","tiffany","F","F","tole","lake.bayano","lab","lab",0,NA,NA,2.23850768803399
"1357","d_vampison","d","vampison","F","M","tole","zoo","lab","phd",0,NA,NA,2.49401812509065
"1358","d_vixen","d","vixen","F","F","tole","chorrera","lab","lab",0,NA,NA,1.4873140961268
"1359","d_zaria","d","zaria","F","F","tole","zoo","lab","phd",0,NA,NA,1.8354220455137
"1360","d_zelda","d","zelda","F","F","tole","chorrera","lab","lab",0,NA,NA,2.08893473918724
"1361","dcd_alicia","dcd","alicia","F","F","tole","chorrera","postdoc","lab",0,NA,NA,1.83459636541431
"1362","dcd_bat2","dcd","bat2","F","F","tole","zoo","postdoc","phd",0,NA,NA,2.0915768852986
"1363","dcd_bat3","dcd","bat3","F","F","tole","zoo","postdoc","phd",0,NA,NA,2.62567696447862
"1364","dcd_bat4","dcd","bat4","F","F","tole","zoo","postdoc","phd",0,NA,NA,1.68985521715226
"1365","dcd_bat5","dcd","bat5","F","M","tole","zoo","postdoc","phd",0,NA,NA,1.46363723304935
"1366","dcd_bat6","dcd","bat6","F","M","tole","zoo","postdoc","phd",0,NA,NA,2.48601580033862
"1367","dcd_bat7","dcd","bat7","F","M","tole","zoo","postdoc","phd",0,NA,NA,1.73563925464173
"1368","dcd_bella","dcd","bella","F","F","tole","zoo","postdoc","phd",0,NA,NA,2.24822657848762
"1369","dcd_betty","dcd","betty","F","F","tole","tole","postdoc","lab",NA,NA,NA,1.58909374346979
"1370","dcd_black-panther","dcd","black-panther","F","M","tole","tole","postdoc","postdoc",NA,NA,NA,1.60980432894216
"1371","dcd_c","dcd","c","F","F","tole","tole","postdoc","postdoc",0.2001,0,0,1.69554974412519
"1372","dcd_cat","dcd","cat","F","F","tole","las.pavas","postdoc","postdoc",0,0,0,1.64344779125852
"1373","dcd_cc","dcd","cc","F","F","tole","tole","postdoc","postdoc",0.149,0.00102777777777778,0,1.79138886668129
"1374","dcd_ccc","dcd","ccc","F","F","tole","tole","postdoc","postdoc",0.2488,0,0.000722222222222222,1.87750482527625
"1375","dcd_ccs","dcd","ccs","F","F","tole","tole","postdoc","postdoc",0.4415,0.000148148148148148,0,1.09274207460327
"1376","dcd_cerce","dcd","cerce","F","F","tole","zoo","postdoc","phd",0,NA,NA,1.53647211943983
"1377","dcd_cerceson","dcd","cerceson","F","M","tole","zoo","postdoc","phd",0,NA,NA,4.08024999764211
"1378","dcd_cindy","dcd","cindy","F","F","tole","tole","postdoc","lab",NA,NA,NA,1.65227924788019
"1379","dcd_cs","dcd","cs","F","F","tole","tole","postdoc","postdoc",0.1216,0.00653703703703704,0.0148456790123457,0.990420746635217
"1380","dcd_d","dcd","d","F","F","tole","tole","postdoc","lab",NA,0.000111111111111111,0,0.921620480897739
"1381","dcd_dd","dcd","dd","F","F","tole","tole","postdoc","postdoc",0.2092,5.55555555555556e-05,0.000793650793650794,1.25073396700313
"1382","dcd_ddld","dcd","ddld","F","F","tole","tole","postdoc","postdoc",0.3672,0,0,1.40850977420999
"1383","dcd_eve","dcd","eve","F","F","tole","las.pavas","postdoc","postdoc",0,0.00648148148148148,0.00519444444444444,1.89648153386248
"1384","dcd_falcon","dcd","falcon","F","M","tole","tole","postdoc","postdoc",NA,NA,NA,1.44057701646924
"1385","dcd_flapper","dcd","flapper","F","M","tole","zoo","postdoc","phd",0,NA,NA,2.39444197912861
"1386","dcd_fran","dcd","fran","F","F","tole","tole","postdoc","lab",NA,NA,NA,2.01570141146323
"1387","dcd_gayle","dcd","gayle","F","F","tole","tole","postdoc","lab",NA,NA,NA,2.0341433951365
"1388","dcd_gremlin","dcd","gremlin","F","M","tole","zoo","postdoc","phd",0,NA,NA,1.42385307279976
"1389","dcd_hera","dcd","hera","F","F","tole","tole","postdoc","lab",NA,NA,NA,2.18039056690348
"1390","dcd_hilga","dcd","hilga","F","F","tole","tole","postdoc","postdoc",0.0119,NA,0,1.07913874312977
"1391","dcd_hulk","dcd","hulk","F","M","tole","tole","postdoc","postdoc",NA,NA,NA,1.32814968262385
"1392","dcd_jenna-bat","dcd","jenna-bat","F","M","tole","gamboa","postdoc","postdoc",0,NA,NA,1.25726960944277
"1393","dcd_jupiter","dcd","jupiter","F","F","tole","lake.bayano","postdoc","lab",0,NA,NA,1.94293761159794
"1394","dcd_kelly","dcd","kelly","F","F","tole","lake.bayano","postdoc","lab",0,NA,NA,2.23253829396783
"1395","dcd_ldc","dcd","ldc","F","M","tole","tole","postdoc","postdoc",0.2073,0.000608465608465609,0,3.98752975958733
"1396","dcd_lds","dcd","lds","F","M","tole","tole","postdoc","postdoc",0,0,0,1.30045538704715
"1397","dcd_lsd","dcd","lsd","F","F","tole","tole","postdoc","postdoc",0,0,0,1.31741453017232
"1398","dcd_lucyson","dcd","lucyson","F","M","tole","zoo","postdoc","phd",0,NA,NA,2.78564138225377
"1399","dcd_mabel","dcd","mabel","F","F","tole","tole","postdoc","lab",NA,NA,NA,2.20028136522256
"1400","dcd_marce","dcd","marce","F","F","tole","zoo","postdoc","phd",0,NA,NA,1.68161581907049
"1401","dcd_no-band","dcd","no-band","F","F","tole","las.pavas","postdoc","postdoc",0,8.54700854700855e-05,0,1.1633639542108
"1402","dcd_ola","dcd","ola","F","F","tole","las.pavas","postdoc","postdoc",0,0.00025,0,1.42706683985565
"1403","dcd_opal","dcd","opal","F","F","tole","chorrera","postdoc","lab",0,NA,NA,2.68482842171061
"1404","dcd_piper","dcd","piper","F","F","tole","chorrera","postdoc","lab",0,NA,NA,2.28278706587216
"1405","dcd_queen","dcd","queen","F","F","tole","lake.bayano","postdoc","lab",0,NA,NA,2.63333716623313
"1406","dcd_r","dcd","r","F","F","tole","tole","postdoc","postdoc",0,0.000455555555555556,0,2.12433842854232
"1407","dcd_rc","dcd","rc","F","F","tole","tole","postdoc","postdoc",0.2139,0,0,1.37168653802455
