"bat1","bat2","dyad","kinship","site1","site2","season1","season2"
"bat3","fran","bat3_fran",0,"zoo","tole","phd","lab"
"bat3","fuschia","bat3_fuschia",0.0403,"zoo","zoo","phd","phd"
"bat3","gayle","bat3_gayle",0,"zoo","tole","phd","lab"
"bat3","gelfing","bat3_gelfing",0.0024,"zoo","zoo","phd","phd"
"bat3","green-arrow","bat3_green-arrow",0,"zoo","tole","phd","postdoc"
"bat3","gremlin","bat3_gremlin",0.284,"zoo","zoo","phd","phd"
"bat3","helsing","bat3_helsing",0.2688,"zoo","zoo","phd","phd"
"bat3","hera","bat3_hera",0,"zoo","tole","phd","lab"
"bat3","hilga","bat3_hilga",0,"zoo","tole","phd","postdoc"
"bat3","houdini","bat3_houdini",0.0645,"zoo","zoo","phd","phd"
"bat3","hulk","bat3_hulk",0,"zoo","tole","phd","postdoc"
"bat3","irma","bat3_irma",0,"zoo","lake.bayano","phd","lab"
"bat3","iron-man","bat3_iron-man",0,"zoo","tole","phd","postdoc"
"bat3","ivy","bat3_ivy",0,"zoo","las.pavas","phd","postdoc"
"bat3","jenna-bat","bat3_jenna-bat",0,"zoo","gamboa","phd","postdoc"
"bat3","jupiter","bat3_jupiter",0,"zoo","lake.bayano","phd","lab"
"bat3","kelly","bat3_kelly",0,"zoo","lake.bayano","phd","lab"
"bat3","ldc","bat3_ldc",0,"zoo","tole","phd","postdoc"
"bat3","lds","bat3_lds",0,"zoo","tole","phd","postdoc"
"bat3","lilith","bat3_lilith",0,"zoo","lake.bayano","phd","lab"
"bat3","lily","bat3_lily",0.0433,"zoo","zoo","phd","phd"
"bat3","lilyson","bat3_lilyson",0,"zoo","zoo","phd","phd"
"bat3","lsd","bat3_lsd",0,"zoo","tole","phd","postdoc"
"bat3","lucy","bat3_lucy",0.2037,"zoo","zoo","phd","phd"
"bat3","lucyson","bat3_lucyson",0.1618,"zoo","zoo","phd","phd"
"bat3","mabel","bat3_mabel",0,"zoo","tole","phd","lab"
"bat3","marce","bat3_marce",0,"zoo","zoo","phd","phd"
"bat3","maribelo","bat3_maribelo",0.2316,"zoo","zoo","phd","phd"
"bat3","mina","bat3_mina",0,"zoo","zoo","phd","phd"
"bat3","mya","bat3_mya",0,"zoo","zoo","phd","phd"
"bat3","no-band","bat3_no-band",0,"zoo","las.pavas","phd","postdoc"
"bat3","ola","bat3_ola",0,"zoo","las.pavas","phd","postdoc"
"bat3","opal","bat3_opal",0,"zoo","chorrera","phd","lab"
"bat3","piper","bat3_piper",0,"zoo","chorrera","phd","lab"
"bat3","pixus","bat3_pixus",0,"zoo","zoo","phd","phd"
"bat3","queen","bat3_queen",0,"zoo","lake.bayano","phd","lab"
"bat3","r","bat3_r",0,"zoo","tole","phd","postdoc"
"bat3","rc","bat3_rc",0,"zoo","tole","phd","postdoc"
"bat3","rina","bat3_rina",0,"zoo","chorrera","phd","lab"
"bat3","s","bat3_s",0,"zoo","tole","phd","postdoc"
"bat3","sam1","bat3_sam1",0,"zoo","chilibre","phd","postdoc"
"bat3","sam2","bat3_sam2",0,"zoo","chilibre","phd","postdoc"
"bat3","sam5","bat3_sam5",0,"zoo","chilibre","phd","postdoc"
"bat3","sam6","bat3_sam6",0,"zoo","chilibre","phd","postdoc"
"bat3","sam7","bat3_sam7",0,"zoo","chilibre","phd","postdoc"
"bat3","sc","bat3_sc",0,"zoo","tole","phd","postdoc"
"bat3","scc","bat3_scc",0,"zoo","tole","phd","postdoc"
"bat3","scs","bat3_scs",0,"zoo","tole","phd","lab"
"bat3","sd","bat3_sd",0,"zoo","tole","phd","postdoc"
"bat3","shania","bat3_shania",0,"zoo","lake.bayano","phd","lab"
"bat3","sheldon","bat3_sheldon",0,"zoo","zoo","phd","phd"
"bat3","six","bat3_six",0,"zoo","las.pavas","phd","postdoc"
"bat3","snow","bat3_snow",0.0745,"zoo","zoo","phd","phd"
"bat3","son-of-ola","bat3_son-of-ola",0,"zoo","las.pavas","phd","postdoc"
"bat3","sonofzaria","bat3_sonofzaria",0.081,"zoo","zoo","phd","phd"
"bat3","speedster","bat3_speedster",0.1749,"zoo","zoo","phd","phd"
"bat3","spiderman","bat3_spiderman",0,"zoo","tole","phd","postdoc"
"bat3","ss","bat3_ss",0,"zoo","tole","phd","postdoc"
"bat3","sss","bat3_sss",0,"zoo","tole","phd","postdoc"
"bat3","streblick","bat3_streblick",0,"zoo","zoo","phd","phd"
"bat3","tes","bat3_tes",0,"zoo","las.pavas","phd","postdoc"
"bat3","thecount","bat3_thecount",0,"zoo","zoo","phd","phd"
"bat3","tiffany","bat3_tiffany",0,"zoo","lake.bayano","phd","lab"
"bat3","toast","bat3_toast",0,"zoo","tole","phd","lab"
"bat3","una","bat3_una",0,"zoo","las.pavas","phd","postdoc"
"bat3","vampirella","bat3_vampirella",0.1432,"zoo","zoo","phd","phd"
"bat3","vampison","bat3_vampison",NA,"zoo","zoo","phd","phd"
"bat3","veronica","bat3_veronica",0,"zoo","zoo","phd","phd"
"bat3","vixen","bat3_vixen",0,"zoo","chorrera","phd","lab"
"bat3","vlad","bat3_vlad",0.0181,"zoo","zoo","phd","phd"
"bat3","war-machine","bat3_war-machine",0,"zoo","tole","phd","postdoc"
"bat3","whimsey","bat3_whimsey",0.1169,"zoo","zoo","phd","phd"
"bat3","winona","bat3_winona",0,"zoo","chorrera","phd","lab"
"bat3","zaria","bat3_zaria",0.0228,"zoo","zoo","phd","phd"
"bat3","zarison","bat3_zarison",0,"zoo","zoo","phd","phd"
"bat3","zelda","bat3_zelda",0,"zoo","chorrera","phd","lab"
"bat4","alicia","alicia_bat4",0,"zoo","chorrera","phd","lab"
"bat4","bat1","bat1_bat4",0.2724,"zoo","zoo","phd","phd"
"bat4","bat2","bat2_bat4",0.5,"zoo","zoo","phd","phd"
"bat4","bat3","bat3_bat4",0.4625,"zoo","zoo","phd","phd"
"bat4","bat5","bat4_bat5",0.3523,"zoo","zoo","phd","phd"
"bat4","bat6","bat4_bat6",0,"zoo","zoo","phd","phd"
"bat4","bat7","bat4_bat7",0.1686,"zoo","zoo","phd","phd"
"bat4","bella","bat4_bella",0,"zoo","zoo","phd","phd"
"bat4","betty","bat4_betty",0,"zoo","tole","phd","lab"
"bat4","black-panther","bat4_black-panther",0,"zoo","tole","phd","postdoc"
"bat4","c","bat4_c",0,"zoo","tole","phd","postdoc"
"bat4","captain-america","bat4_captain-america",0,"zoo","tole","phd","postdoc"
"bat4","cat","bat4_cat",0,"zoo","las.pavas","phd","postdoc"
"bat4","cc","bat4_cc",0,"zoo","tole","phd","postdoc"
"bat4","ccc","bat4_ccc",0,"zoo","tole","phd","postdoc"
"bat4","ccs","bat4_ccs",0,"zoo","tole","phd","postdoc"
"bat4","cd","bat4_cd",0,"zoo","tole","phd","postdoc"
"bat4","cerce","bat4_cerce",0.0327,"zoo","zoo","phd","phd"
"bat4","cerceson","bat4_cerceson",0,"zoo","zoo","phd","phd"
"bat4","cindy","bat4_cindy",0,"zoo","tole","phd","lab"
"bat4","countess","bat4_countess",0,"zoo","zoo","phd","phd"
"bat4","cs","bat4_cs",0,"zoo","tole","phd","postdoc"
"bat4","csc","bat4_csc",0,"zoo","tole","phd","postdoc"
"bat4","d","bat4_d",0,"zoo","tole","phd","lab"
"bat4","daredevil","bat4_daredevil",0,"zoo","tole","phd","postdoc"
"bat4","dcd","bat4_dcd",0,"zoo","tole","phd","postdoc"
"bat4","dd","bat4_dd",0,"zoo","tole","phd","postdoc"
"bat4","ddd","bat4_ddd",0,"zoo","las.pavas","phd","postdoc"
"bat4","ddld","bat4_ddld",0,"zoo","tole","phd","postdoc"
"bat4","desi","bat4_desi",0,"zoo","zoo","phd","phd"
"bat4","dos","bat4_dos",0,"zoo","las.pavas","phd","postdoc"
"bat4","dr","bat4_dr",0,"zoo","tole","phd","postdoc"
"bat4","dr-strange","bat4_dr-strange",0,"zoo","tole","phd","postdoc"
"bat4","ds","bat4_ds",0,"zoo","tole","phd","postdoc"
"bat4","esther","bat4_esther",0,"zoo","tole","phd","lab"
"bat4","eve","bat4_eve",0,"zoo","las.pavas","phd","postdoc"
"bat4","falcon","bat4_falcon",0,"zoo","tole","phd","postdoc"
"bat4","flapper","bat4_flapper",0,"zoo","zoo","phd","phd"
"bat4","fran","bat4_fran",0,"zoo","tole","phd","lab"
"bat4","fuschia","bat4_fuschia",0,"zoo","zoo","phd","phd"
"bat4","gayle","bat4_gayle",0,"zoo","tole","phd","lab"
"bat4","gelfing","bat4_gelfing",0.0324,"zoo","zoo","phd","phd"
"bat4","green-arrow","bat4_green-arrow",0,"zoo","tole","phd","postdoc"
"bat4","gremlin","bat4_gremlin",0.086,"zoo","zoo","phd","phd"
"bat4","helsing","bat4_helsing",0.2636,"zoo","zoo","phd","phd"
"bat4","hera","bat4_hera",0,"zoo","tole","phd","lab"
"bat4","hilga","bat4_hilga",0,"zoo","tole","phd","postdoc"
"bat4","houdini","bat4_houdini",0.0267,"zoo","zoo","phd","phd"
"bat4","hulk","bat4_hulk",0,"zoo","tole","phd","postdoc"
"bat4","irma","bat4_irma",0,"zoo","lake.bayano","phd","lab"
"bat4","iron-man","bat4_iron-man",0,"zoo","tole","phd","postdoc"
"bat4","ivy","bat4_ivy",0,"zoo","las.pavas","phd","postdoc"
"bat4","jenna-bat","bat4_jenna-bat",0,"zoo","gamboa","phd","postdoc"
"bat4","jupiter","bat4_jupiter",0,"zoo","lake.bayano","phd","lab"
"bat4","kelly","bat4_kelly",0,"zoo","lake.bayano","phd","lab"
"bat4","ldc","bat4_ldc",0,"zoo","tole","phd","postdoc"
"bat4","lds","bat4_lds",0,"zoo","tole","phd","postdoc"
"bat4","lilith","bat4_lilith",0,"zoo","lake.bayano","phd","lab"
"bat4","lily","bat4_lily",0,"zoo","zoo","phd","phd"
"bat4","lilyson","bat4_lilyson",0,"zoo","zoo","phd","phd"
"bat4","lsd","bat4_lsd",0,"zoo","tole","phd","postdoc"
"bat4","lucy","bat4_lucy",0.1693,"zoo","zoo","phd","phd"
"bat4","lucyson","bat4_lucyson",0,"zoo","zoo","phd","phd"
"bat4","mabel","bat4_mabel",0,"zoo","tole","phd","lab"
"bat4","marce","bat4_marce",0,"zoo","zoo","phd","phd"
"bat4","maribelo","bat4_maribelo",0.1164,"zoo","zoo","phd","phd"
"bat4","mina","bat4_mina",0,"zoo","zoo","phd","phd"
"bat4","mya","bat4_mya",0,"zoo","zoo","phd","phd"
"bat4","no-band","bat4_no-band",0,"zoo","las.pavas","phd","postdoc"
"bat4","ola","bat4_ola",0,"zoo","las.pavas","phd","postdoc"
"bat4","opal","bat4_opal",0,"zoo","chorrera","phd","lab"
"bat4","piper","bat4_piper",0,"zoo","chorrera","phd","lab"
"bat4","pixus","bat4_pixus",0,"zoo","zoo","phd","phd"
"bat4","queen","bat4_queen",0,"zoo","lake.bayano","phd","lab"
"bat4","r","bat4_r",0,"zoo","tole","phd","postdoc"
"bat4","rc","bat4_rc",0,"zoo","tole","phd","postdoc"
"bat4","rina","bat4_rina",0,"zoo","chorrera","phd","lab"
"bat4","s","bat4_s",0,"zoo","tole","phd","postdoc"
"bat4","sam1","bat4_sam1",0,"zoo","chilibre","phd","postdoc"
"bat4","sam2","bat4_sam2",0,"zoo","chilibre","phd","postdoc"
"bat4","sam5","bat4_sam5",0,"zoo","chilibre","phd","postdoc"
"bat4","sam6","bat4_sam6",0,"zoo","chilibre","phd","postdoc"
"bat4","sam7","bat4_sam7",0,"zoo","chilibre","phd","postdoc"
"bat4","sc","bat4_sc",0,"zoo","tole","phd","postdoc"
"bat4","scc","bat4_scc",0,"zoo","tole","phd","postdoc"
"bat4","scs","bat4_scs",0,"zoo","tole","phd","lab"
"bat4","sd","bat4_sd",0,"zoo","tole","phd","postdoc"
"bat4","shania","bat4_shania",0,"zoo","lake.bayano","phd","lab"
"bat4","sheldon","bat4_sheldon",0,"zoo","zoo","phd","phd"
"bat4","six","bat4_six",0,"zoo","las.pavas","phd","postdoc"
"bat4","snow","bat4_snow",0.0244,"zoo","zoo","phd","phd"
"bat4","son-of-ola","bat4_son-of-ola",0,"zoo","las.pavas","phd","postdoc"
"bat4","sonofzaria","bat4_sonofzaria",0,"zoo","zoo","phd","phd"
"bat4","speedster","bat4_speedster",0,"zoo","zoo","phd","phd"
"bat4","spiderman","bat4_spiderman",0,"zoo","tole","phd","postdoc"
"bat4","ss","bat4_ss",0,"zoo","tole","phd","postdoc"
"bat4","sss","bat4_sss",0,"zoo","tole","phd","postdoc"
"bat4","streblick","bat4_streblick",0,"zoo","zoo","phd","phd"
"bat4","tes","bat4_tes",0,"zoo","las.pavas","phd","postdoc"
"bat4","thecount","bat4_thecount",0,"zoo","zoo","phd","phd"
"bat4","tiffany","bat4_tiffany",0,"zoo","lake.bayano","phd","lab"
"bat4","toast","bat4_toast",0,"zoo","tole","phd","lab"
"bat4","una","bat4_una",0,"zoo","las.pavas","phd","postdoc"
"bat4","vampirella","bat4_vampirella",0,"zoo","zoo","phd","phd"
"bat4","vampison","bat4_vampison",NA,"zoo","zoo","phd","phd"
"bat4","veronica","bat4_veronica",0,"zoo","zoo","phd","phd"
"bat4","vixen","bat4_vixen",0,"zoo","chorrera","phd","lab"
"bat4","vlad","bat4_vlad",0,"zoo","zoo","phd","phd"
"bat4","war-machine","bat4_war-machine",0,"zoo","tole","phd","postdoc"
"bat4","whimsey","bat4_whimsey",0.0368,"zoo","zoo","phd","phd"
"bat4","winona","bat4_winona",0,"zoo","chorrera","phd","lab"
"bat4","zaria","bat4_zaria",0.1041,"zoo","zoo","phd","phd"
"bat4","zarison","bat4_zarison",0,"zoo","zoo","phd","phd"
"bat4","zelda","bat4_zelda",0,"zoo","chorrera","phd","lab"
"bat5","alicia","alicia_bat5",0,"zoo","chorrera","phd","lab"
"bat5","bat1","bat1_bat5",0.4463,"zoo","zoo","phd","phd"
"bat5","bat2","bat2_bat5",0.2241,"zoo","zoo","phd","phd"
"bat5","bat3","bat3_bat5",0.2214,"zoo","zoo","phd","phd"
"bat5","bat4","bat4_bat5",0.3523,"zoo","zoo","phd","phd"
"bat5","bat6","bat5_bat6",0.2571,"zoo","zoo","phd","phd"
"bat5","bat7","bat5_bat7",0,"zoo","zoo","phd","phd"
"bat5","bella","bat5_bella",0,"zoo","zoo","phd","phd"
"bat5","betty","bat5_betty",0,"zoo","tole","phd","lab"
"bat5","black-panther","bat5_black-panther",0,"zoo","tole","phd","postdoc"
"bat5","c","bat5_c",0,"zoo","tole","phd","postdoc"
"bat5","captain-america","bat5_captain-america",0,"zoo","tole","phd","postdoc"
"bat5","cat","bat5_cat",0,"zoo","las.pavas","phd","postdoc"
"bat5","cc","bat5_cc",0,"zoo","tole","phd","postdoc"
"bat5","ccc","bat5_ccc",0,"zoo","tole","phd","postdoc"
"bat5","ccs","bat5_ccs",0,"zoo","tole","phd","postdoc"
"bat5","cd","bat5_cd",0,"zoo","tole","phd","postdoc"
"bat5","cerce","bat5_cerce",0,"zoo","zoo","phd","phd"
"bat5","cerceson","bat5_cerceson",0.0062,"zoo","zoo","phd","phd"
"bat5","cindy","bat5_cindy",0,"zoo","tole","phd","lab"
"bat5","countess","bat5_countess",0.1407,"zoo","zoo","phd","phd"
"bat5","cs","bat5_cs",0,"zoo","tole","phd","postdoc"
"bat5","csc","bat5_csc",0,"zoo","tole","phd","postdoc"
"bat5","d","bat5_d",0,"zoo","tole","phd","lab"
"bat5","daredevil","bat5_daredevil",0,"zoo","tole","phd","postdoc"
"bat5","dcd","bat5_dcd",0,"zoo","tole","phd","postdoc"
"bat5","dd","bat5_dd",0,"zoo","tole","phd","postdoc"
"bat5","ddd","bat5_ddd",0,"zoo","las.pavas","phd","postdoc"
"bat5","ddld","bat5_ddld",0,"zoo","tole","phd","postdoc"
"bat5","desi","bat5_desi",0,"zoo","zoo","phd","phd"
"bat5","dos","bat5_dos",0,"zoo","las.pavas","phd","postdoc"
"bat5","dr","bat5_dr",0,"zoo","tole","phd","postdoc"
"bat5","dr-strange","bat5_dr-strange",0,"zoo","tole","phd","postdoc"
"bat5","ds","bat5_ds",0,"zoo","tole","phd","postdoc"
"bat5","esther","bat5_esther",0,"zoo","tole","phd","lab"
"bat5","eve","bat5_eve",0,"zoo","las.pavas","phd","postdoc"
"bat5","falcon","bat5_falcon",0,"zoo","tole","phd","postdoc"
"bat5","flapper","bat5_flapper",0.0646,"zoo","zoo","phd","phd"
"bat5","fran","bat5_fran",0,"zoo","tole","phd","lab"
"bat5","fuschia","bat5_fuschia",0.0438,"zoo","zoo","phd","phd"
"bat5","gayle","bat5_gayle",0,"zoo","tole","phd","lab"
"bat5","gelfing","bat5_gelfing",0,"zoo","zoo","phd","phd"
"bat5","green-arrow","bat5_green-arrow",0,"zoo","tole","phd","postdoc"
"bat5","gremlin","bat5_gremlin",0,"zoo","zoo","phd","phd"
"bat5","helsing","bat5_helsing",0.0675,"zoo","zoo","phd","phd"
"bat5","hera","bat5_hera",0,"zoo","tole","phd","lab"
"bat5","hilga","bat5_hilga",0,"zoo","tole","phd","postdoc"
"bat5","houdini","bat5_houdini",0.0577,"zoo","zoo","phd","phd"
"bat5","hulk","bat5_hulk",0,"zoo","tole","phd","postdoc"
"bat5","irma","bat5_irma",0,"zoo","lake.bayano","phd","lab"
"bat5","iron-man","bat5_iron-man",0,"zoo","tole","phd","postdoc"
"bat5","ivy","bat5_ivy",0,"zoo","las.pavas","phd","postdoc"
"bat5","jenna-bat","bat5_jenna-bat",0,"zoo","gamboa","phd","postdoc"
"bat5","jupiter","bat5_jupiter",0,"zoo","lake.bayano","phd","lab"
"bat5","kelly","bat5_kelly",0,"zoo","lake.bayano","phd","lab"
"bat5","ldc","bat5_ldc",0,"zoo","tole","phd","postdoc"
"bat5","lds","bat5_lds",0,"zoo","tole","phd","postdoc"
"bat5","lilith","bat5_lilith",0,"zoo","lake.bayano","phd","lab"
"bat5","lily","bat5_lily",0.1603,"zoo","zoo","phd","phd"
"bat5","lilyson","bat5_lilyson",0.1191,"zoo","zoo","phd","phd"
"bat5","lsd","bat5_lsd",0,"zoo","tole","phd","postdoc"
"bat5","lucy","bat5_lucy",0.0849,"zoo","zoo","phd","phd"
"bat5","lucyson","bat5_lucyson",0.0405,"zoo","zoo","phd","phd"
"bat5","mabel","bat5_mabel",0,"zoo","tole","phd","lab"
"bat5","marce","bat5_marce",0,"zoo","zoo","phd","phd"
"bat5","maribelo","bat5_maribelo",0.2753,"zoo","zoo","phd","phd"
"bat5","mina","bat5_mina",0.032,"zoo","zoo","phd","phd"
"bat5","mya","bat5_mya",0,"zoo","zoo","phd","phd"
"bat5","no-band","bat5_no-band",0,"zoo","las.pavas","phd","postdoc"
"bat5","ola","bat5_ola",0,"zoo","las.pavas","phd","postdoc"
"bat5","opal","bat5_opal",0,"zoo","chorrera","phd","lab"
"bat5","piper","bat5_piper",0,"zoo","chorrera","phd","lab"
"bat5","pixus","bat5_pixus",0,"zoo","zoo","phd","phd"
"bat5","queen","bat5_queen",0,"zoo","lake.bayano","phd","lab"
"bat5","r","bat5_r",0,"zoo","tole","phd","postdoc"
"bat5","rc","bat5_rc",0,"zoo","tole","phd","postdoc"
"bat5","rina","bat5_rina",0,"zoo","chorrera","phd","lab"
"bat5","s","bat5_s",0,"zoo","tole","phd","postdoc"
"bat5","sam1","bat5_sam1",0,"zoo","chilibre","phd","postdoc"
"bat5","sam2","bat5_sam2",0,"zoo","chilibre","phd","postdoc"
"bat5","sam5","bat5_sam5",0,"zoo","chilibre","phd","postdoc"
"bat5","sam6","bat5_sam6",0,"zoo","chilibre","phd","postdoc"
"bat5","sam7","bat5_sam7",0,"zoo","chilibre","phd","postdoc"
"bat5","sc","bat5_sc",0,"zoo","tole","phd","postdoc"
"bat5","scc","bat5_scc",0,"zoo","tole","phd","postdoc"
"bat5","scs","bat5_scs",0,"zoo","tole","phd","lab"
"bat5","sd","bat5_sd",0,"zoo","tole","phd","postdoc"
"bat5","shania","bat5_shania",0,"zoo","lake.bayano","phd","lab"
"bat5","sheldon","bat5_sheldon",0.0884,"zoo","zoo","phd","phd"
"bat5","six","bat5_six",0,"zoo","las.pavas","phd","postdoc"
"bat5","snow","bat5_snow",0.3307,"zoo","zoo","phd","phd"
"bat5","son-of-ola","bat5_son-of-ola",0,"zoo","las.pavas","phd","postdoc"
"bat5","sonofzaria","bat5_sonofzaria",0,"zoo","zoo","phd","phd"
"bat5","speedster","bat5_speedster",0.107,"zoo","zoo","phd","phd"
"bat5","spiderman","bat5_spiderman",0,"zoo","tole","phd","postdoc"
"bat5","ss","bat5_ss",0,"zoo","tole","phd","postdoc"
"bat5","sss","bat5_sss",0,"zoo","tole","phd","postdoc"
"bat5","streblick","bat5_streblick",0,"zoo","zoo","phd","phd"
"bat5","tes","bat5_tes",0,"zoo","las.pavas","phd","postdoc"
"bat5","thecount","bat5_thecount",0,"zoo","zoo","phd","phd"
"bat5","tiffany","bat5_tiffany",0,"zoo","lake.bayano","phd","lab"
"bat5","toast","bat5_toast",0,"zoo","tole","phd","lab"
"bat5","una","bat5_una",0,"zoo","las.pavas","phd","postdoc"
"bat5","vampirella","bat5_vampirella",0,"zoo","zoo","phd","phd"
"bat5","vampison","bat5_vampison",NA,"zoo","zoo","phd","phd"
"bat5","veronica","bat5_veronica",0.0268,"zoo","zoo","phd","phd"
"bat5","vixen","bat5_vixen",0,"zoo","chorrera","phd","lab"
"bat5","vlad","bat5_vlad",0.0792,"zoo","zoo","phd","phd"
"bat5","war-machine","bat5_war-machine",0,"zoo","tole","phd","postdoc"
"bat5","whimsey","bat5_whimsey",0.1307,"zoo","zoo","phd","phd"
"bat5","winona","bat5_winona",0,"zoo","chorrera","phd","lab"
"bat5","zaria","bat5_zaria",0,"zoo","zoo","phd","phd"
"bat5","zarison","bat5_zarison",0,"zoo","zoo","phd","phd"
"bat5","zelda","bat5_zelda",0,"zoo","chorrera","phd","lab"
"bat6","alicia","alicia_bat6",0,"zoo","chorrera","phd","lab"
"bat6","bat1","bat1_bat6",0.3218,"zoo","zoo","phd","phd"
"bat6","bat2","bat2_bat6",0.2058,"zoo","zoo","phd","phd"
"bat6","bat3","bat3_bat6",0.349,"zoo","zoo","phd","phd"
"bat6","bat4","bat4_bat6",0,"zoo","zoo","phd","phd"
"bat6","bat5","bat5_bat6",0.2571,"zoo","zoo","phd","phd"
"bat6","bat7","bat6_bat7",0,"zoo","zoo","phd","phd"
"bat6","bella","bat6_bella",0,"zoo","zoo","phd","phd"
"bat6","betty","bat6_betty",0,"zoo","tole","phd","lab"
"bat6","black-panther","bat6_black-panther",0,"zoo","tole","phd","postdoc"
"bat6","c","bat6_c",0,"zoo","tole","phd","postdoc"
"bat6","captain-america","bat6_captain-america",0,"zoo","tole","phd","postdoc"
"bat6","cat","bat6_cat",0,"zoo","las.pavas","phd","postdoc"
"bat6","cc","bat6_cc",0,"zoo","tole","phd","postdoc"
"bat6","ccc","bat6_ccc",0,"zoo","tole","phd","postdoc"
"bat6","ccs","bat6_ccs",0,"zoo","tole","phd","postdoc"
"bat6","cd","bat6_cd",0,"zoo","tole","phd","postdoc"
"bat6","cerce","bat6_cerce",0,"zoo","zoo","phd","phd"
"bat6","cerceson","bat6_cerceson",0,"zoo","zoo","phd","phd"
"bat6","cindy","bat6_cindy",0,"zoo","tole","phd","lab"
"bat6","countess","bat6_countess",0.102,"zoo","zoo","phd","phd"
"bat6","cs","bat6_cs",0,"zoo","tole","phd","postdoc"
"bat6","csc","bat6_csc",0,"zoo","tole","phd","postdoc"
"bat6","d","bat6_d",0,"zoo","tole","phd","lab"
"bat6","daredevil","bat6_daredevil",0,"zoo","tole","phd","postdoc"
"bat6","dcd","bat6_dcd",0,"zoo","tole","phd","postdoc"
"bat6","dd","bat6_dd",0,"zoo","tole","phd","postdoc"
"bat6","ddd","bat6_ddd",0,"zoo","las.pavas","phd","postdoc"
"bat6","ddld","bat6_ddld",0,"zoo","tole","phd","postdoc"
"bat6","desi","bat6_desi",0.0568,"zoo","zoo","phd","phd"
"bat6","dos","bat6_dos",0,"zoo","las.pavas","phd","postdoc"
"bat6","dr","bat6_dr",0,"zoo","tole","phd","postdoc"
"bat6","dr-strange","bat6_dr-strange",0,"zoo","tole","phd","postdoc"
"bat6","ds","bat6_ds",0,"zoo","tole","phd","postdoc"
"bat6","esther","bat6_esther",0,"zoo","tole","phd","lab"
"bat6","eve","bat6_eve",0,"zoo","las.pavas","phd","postdoc"
"bat6","falcon","bat6_falcon",0,"zoo","tole","phd","postdoc"
"bat6","flapper","bat6_flapper",0.106,"zoo","zoo","phd","phd"
"bat6","fran","bat6_fran",0,"zoo","tole","phd","lab"
"bat6","fuschia","bat6_fuschia",0,"zoo","zoo","phd","phd"
"bat6","gayle","bat6_gayle",0,"zoo","tole","phd","lab"
"bat6","gelfing","bat6_gelfing",0,"zoo","zoo","phd","phd"
"bat6","green-arrow","bat6_green-arrow",0,"zoo","tole","phd","postdoc"
"bat6","gremlin","bat6_gremlin",0,"zoo","zoo","phd","phd"
"bat6","helsing","bat6_helsing",0,"zoo","zoo","phd","phd"
"bat6","hera","bat6_hera",0,"zoo","tole","phd","lab"
"bat6","hilga","bat6_hilga",0,"zoo","tole","phd","postdoc"
"bat6","houdini","bat6_houdini",0,"zoo","zoo","phd","phd"
"bat6","hulk","bat6_hulk",0,"zoo","tole","phd","postdoc"
"bat6","irma","bat6_irma",0,"zoo","lake.bayano","phd","lab"
"bat6","iron-man","bat6_iron-man",0,"zoo","tole","phd","postdoc"
"bat6","ivy","bat6_ivy",0,"zoo","las.pavas","phd","postdoc"
"bat6","jenna-bat","bat6_jenna-bat",0,"zoo","gamboa","phd","postdoc"
"bat6","jupiter","bat6_jupiter",0,"zoo","lake.bayano","phd","lab"
"bat6","kelly","bat6_kelly",0,"zoo","lake.bayano","phd","lab"
"bat6","ldc","bat6_ldc",0,"zoo","tole","phd","postdoc"
"bat6","lds","bat6_lds",0,"zoo","tole","phd","postdoc"
"bat6","lilith","bat6_lilith",0,"zoo","lake.bayano","phd","lab"
"bat6","lily","bat6_lily",0,"zoo","zoo","phd","phd"
"bat6","lilyson","bat6_lilyson",0,"zoo","zoo","phd","phd"
"bat6","lsd","bat6_lsd",0,"zoo","tole","phd","postdoc"
"bat6","lucy","bat6_lucy",0,"zoo","zoo","phd","phd"
"bat6","lucyson","bat6_lucyson",0.0221,"zoo","zoo","phd","phd"
